teks,target_bank,sentimen
"Biaya admin bank bri cukup terjangkau, sesuai dengan layanannya, walaupun telepon CS Bank BNI antrinya lama banget, habis pulsa banyak cuma buat nunggu.",Bank BNI,negatif
"Kalau boleh jujur, tengah malam, font di Livin by Mandiri terlalu kecil, susah dibaca orang tua parah. Mending pindah ke Bank BCA aja kayaknya.",Bank Mandiri,negatif
"Kalau menurut saya, Bank BNI overall bagus, biaya admin bulanannya worth it dengan semua kemudahan yang didapat dan QRIS di BNI Mobile Banking responsif dan gak pernah gagal, sat set bayarnya, sayangnya AC di kantor cabang Bank BNI kurang dingin, gerah nunggu.",Bank BNI,campuran
baru saja memindahkan rekening gaji saya ke Bank BCA akhir-akhir ini.,Bank BCA,netral
"Priority banking bank bca layanannya premium banget, beda cerita kalau ruang ATM Bank Mandiri sering kotor dan kurang terawat.",Bank Mandiri,negatif
"Sebagai yang first time banking, dokumen yang dibutuhkan buka rekening Bank BNI simpel, cuma KTP. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Kalau menurut saya, Bank Mandiri overall bagus, fitur di Livin by Mandiri lengkap banget, semua bisa dari hp, gak perlu ke cabang dan tabungan Bank Mandiri gak ada minimum saldo yang memberatkan, walaupun keamanan data di Bank Mandiri perlu ditingkatkan lagi, masih was-was soal phising.",Bank Mandiri,campuran
"Kesel luar biasa sama Bank BCA, tadi biaya administrasi invest di Bank BCA tinggi, potong return.",Bank BCA,negatif
"Dokumen yang dibutuhkan buka rekening bank mandiri simpel, cuma ktp. Recommend super buat yang mau coba Bank Mandiri!",Bank Mandiri,positif
"Akhir-akhir ini, jam makan siang, petugas di kantor cabang Bank BCA ramah-ramah dan informatif. Bank BCA jauh lebih baik dari Bank BNI sih.",Bank BNI,negatif
"Terus terang, Bank BNI overall bagus, keamanan BNI Mobile Banking berlapis-lapis, bikin tenang dan reksadana di Bank BNI performanya konsisten bagus, sayangnya biaya admin bulanan Bank BNI lumayan mahal ya, apalagi kalau jarang dipakai.",Bank BNI,campuran
"Kalau boleh jujur, Bank BNI overall bagus, selain tarik tunai, fitur setor tunai di ATM Bank BNI sangat membantu dan sistem keamanan Bank BNI menggunakan enkripsi tingkat militer, sayangnya sistem Bank BNI pernah down berhari-hari, gak bisa akses dana.",Bank BNI,campuran
"Sejak pakai, pas system maintenance, jam operasional cabang Bank BNI terbatas, sulit pas hari kerja super. Mending pindah ke Bank BCA aja kayaknya.",Bank BCA,positif
"Terus terang, Bank BNI overall bagus, antrian di ATM Bank BNI biasanya cepat karena mesinnya responsif dan kartu debit Bank BNI langsung aktif setelah rekening jadi, cuma kasus fraud yang lambat ditangani tim Bank BNI.",Bank BNI,campuran
"Sejak pakai, Bank BCA overall bagus, onboarding di Bank BCA dikasih welcome gift yang menarik dan ATM Bank BCA ada fitur tarik tunai tanpa kartu, canggih!, di sisi lain notifikasi myBCA spam banget, banyak yang gak penting.",Bank BCA,campuran
"Sebagai yang sebagai freelancer, gak ada biaya top up ke e-wallet dari Bank Mandiri, hemat!. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Tadi, ketika lagi traveling, ATM Bank BRI bisa deposit cek, praktis untuk yang bisnis. Bank BRI masih kalah sama Bank Mandiri sih.",Bank Mandiri,negatif
"Kesel sangat sama Bank BNI, akhir-akhir ini petugas Bank BNI kurang update soal produk terbaru.",Bank BNI,negatif
"Sejak pakai, Bank BCA overall bagus, fitur investasi di Bank BCA mudah dipahami pemula dan biaya admin bulanannya worth it dengan semua kemudahan yang didapat, padahal pernah ada kasus double charge di kartu kredit Bank BCA.",Bank BCA,campuran
"Kesel luar biasa sama Bank BCA, bulan ini aplikasi myBCA sering banget maintenance, apalagi pas tanggal gajian, bikin emosi.",Bank BCA,negatif
"Menurutku, waktu mau bayar tagihan, WiFi gratis di Bank Mandiri lemot dan sering putus total. Mending pindah ke Bank BNI aja kayaknya.",Bank Mandiri,negatif
"Tadi, pas weekend, fitur investasi di Bank Mandiri mudah dipahami pemula. Bank Mandiri hampir sama kayak Bank BRI sih.",Bank Mandiri,positif
"Tadi, waktu mau bayar tagihan, API Bank BCA untuk developer sangat well-documented. Bank BCA jauh lebih baik dari Bank BNI sih.",Bank BNI,negatif
"Sebagai yang first time banking, dokumen yang dibutuhkan buka rekening Bank BCA simpel, cuma KTP. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
Layar atm bank bca jernih dan touchscreen-nya sensitif. Recommend total buat yang mau coba Bank BCA!,Bank BCA,positif
"Dari tadi pagi, saat gajian, integrasi dengan berbagai platform digital di Bank BNI seamless. Bank BNI unggul dibanding Bank BRI sih.",Bank BNI,positif
"Terus terang, Bank BRI overall bagus, birthday promo dari Bank BRI selalu menggiurkan setiap tahun dan dokumen yang dibutuhkan buka rekening Bank BRI simpel, cuma KTP, sayangnya sistem Bank BRI pernah down berhari-hari, gak bisa akses dana.",Bank BRI,campuran
"Sejauh ini, promo cashback Bank BCA sering banget, lumayan buat tambahan, namun layar sentuh di ATM Bank BRI sering tidak responsif sangat.",Bank BCA,positif
"Kalau boleh jujur, tengah malam, sistem Bank Mandiri pernah down berhari-hari, gak bisa akses dana luar biasa. Mending pindah ke Bank BCA aja kayaknya.",Bank Mandiri,negatif
"Minta saran dong, antara Bank BCA dan Bank BRI mana yang lebih worth it?",Bank BRI,netral
"Kalau boleh jujur, dokumen yang dibutuhkan buka rekening Bank BRI simpel, cuma KTP, meski BNI Mobile Banking sering tiba-tiba logout sendiri, harus login ulang terus parah.",Bank BRI,positif
"Pengalaman pribadiku sih, pas system maintenance, biaya administrasi invest di Bank Mandiri tinggi, potong return sangat. Mending pindah ke Bank BCA aja kayaknya.",Bank BCA,positif
"Atm bank bni jarang kosong uangnya, selalu terisi. Recommend total buat yang mau coba Bank BNI!",Bank BNI,positif
Biaya admin bulanannya worth it dengan semua kemudahan yang didapat. Worth it banget pilih Bank BNI!,Bank BNI,positif
"Sebagai yang untuk usaha kecil, biaya admin bulanannya worth it dengan semua kemudahan yang didapat. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
Akhir-akhir ini parkir di gedung Bank BCA mahal dan terbatas super. Kecewa sama Bank BCA.,Bank BCA,negatif
"Sebagai yang ganti dari bank konvensional, fitur investasi di Bank BRI mudah dipahami pemula. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Sejak pakai, kartu debit Bank BNI langsung aktif setelah rekening jadi, meski update BRImo bukannya makin bagus malah makin banyak bug total.",Bank BNI,positif
Integrasi dengan berbagai platform digital di bank bca seamless. Worth it banget pilih Bank BCA!,Bank BCA,positif
"Sejak kemarin, saat gajian, ATM Bank BCA jarang kosong uangnya, selalu terisi. Bank BCA jauh lebih baik dari Bank Mandiri sih.",Bank Mandiri,negatif
"Biaya transfer online bank bca lebih murah dari yang offline, padahal fasilitas di kantor cabang Bank BRI kurang nyaman untuk tunggu.",Bank BCA,positif
"Sebagai yang untuk usaha kecil, Livin by Mandiri sangat stabil dan jarang error, bisa diandalkan. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"baru saja memindahkan rekening gaji saya ke Bank BCA, sambil ngurus dokumen.",Bank BCA,netral
rekening Bank BNI saya gunakan khusus untuk tabungan.,Bank BNI,netral
"Akhir-akhir ini, saat transfer ke orang tua, kartu debit Bank BCA langsung aktif setelah rekening jadi. Bank BCA beda tipis sama Bank BNI sih.",Bank BNI,negatif
"Pengalaman pribadiku sih, Bank BCA overall bagus, bisa atur budget dan tracking pengeluaran di myBCA, sangat membantu dan jaringan ATM Bank BCA sangat luas, jadi gampang tarik tunai, meski CS Bank BCA sering putus sambungan di tengah pembicaraan.",Bank BCA,campuran
"Dark mode di bni mobile banking bikin mata gak capek pas malem, walaupun fasilitas di kantor cabang Bank BRI kurang nyaman untuk tunggu.",Bank BRI,negatif
"Sejak pakai, Bank Mandiri overall bagus, fitur investasi di Bank Mandiri mudah dipahami pemula dan notifikasi real-time di Livin by Mandiri selalu akurat dan tepat waktu, namun ruang ATM Bank Mandiri sering kotor dan kurang terawat.",Bank Mandiri,campuran
"Sejauh ini, Bank BRI overall bagus, top up e-wallet dari BRImo instan masuknya dan bisa bayar tagihan listrik dan PDAM di ATM Bank BRI, namun sempat khawatir dengan kasus skimming di Bank BRI, jadi takut nabung banyak.",Bank BRI,campuran
"Kesel ekstrem sama Bank Mandiri, kemarin ATM Bank Mandiri gak ada fasilitas deposit, harus ke teller.",Bank Mandiri,negatif
"Sebagai yang buat anak kuliah, live chat di website Bank BCA selalu ada yang standby. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
Layar atm bank bca jernih dan touchscreen-nya sensitif. Worth it banget pilih Bank BCA!,Bank BCA,positif
"Kesel total sama Bank Mandiri, bulan ini sulit sekali bicara dengan CS manusia, selalu diarahkan ke bot.",Bank Mandiri,negatif
"sedang mempertimbangkan antara Bank Mandiri dan Bank BNI untuk KPR, sambil ngurus dokumen.",Bank Mandiri,netral
"Kalau transfer ke sesama bank mandiri gratis, jadi sering kupakai, meski antrian di ATM Bank BNI selalu panjang, terutama weekend.",Bank BNI,negatif
"Sebagai yang first time banking, integrasi dengan berbagai platform digital di Bank BRI seamless. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Honestly, Bank BNI overall bagus, selain tarik tunai, fitur setor tunai di ATM Bank BNI sangat membantu dan tabungan Bank BNI gak ada minimum saldo yang memberatkan, padahal nomor antrian di Bank BNI sering error atau loncat-loncat.",Bank BNI,campuran
Minggu lalu parkir di gedung Bank BCA mahal dan terbatas parah. Kecewa sama Bank BCA.,Bank BCA,negatif
"Sebagai yang buat anak kuliah, CS Bank BCA sangat responsif dan membantu, masalah langsung kelar. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Kemarin, saat gajian, biaya admin Bank BNI cukup terjangkau, sesuai dengan layanannya. Bank BNI beda tipis sama Bank BCA sih.",Bank BCA,negatif
"Belakangan, ketika lagi traveling, kartu debit Bank BCA langsung aktif setelah rekening jadi. Bank BCA gak sebagus Bank Mandiri sih.",Bank BCA,positif
"Dokumen yang dibutuhkan buka rekening bank bca simpel, cuma ktp. Recommend super buat yang mau coba Bank BCA!",Bank BCA,positif
"Dari tadi pagi biaya transfer ke bank lain dari Bank BRI mahal, beda jauh sama yang lain sangat. Kecewa sama Bank BRI.",Bank BRI,negatif
"Qris di livin by mandiri responsif dan gak pernah gagal, sat set bayarnya. Recommend total buat yang mau coba Bank Mandiri!",Bank Mandiri,positif
"Sejak kemarin notifikasi Livin by Mandiri spam banget, banyak yang gak penting sangat. Kecewa sama Bank Mandiri.",Bank Mandiri,negatif
"Terus terang, ketika lagi traveling, biaya administrasi invest di Bank BCA tinggi, potong return super. Mending pindah ke Bank Mandiri aja kayaknya.",Bank BCA,negatif
"Sebagai yang untuk usaha kecil, ATM Bank Mandiri ada fitur tarik tunai tanpa kartu, canggih!. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Kesel parah sama Bank BRI, kemarin fasilitas di kantor cabang Bank BRI kurang nyaman untuk tunggu.",Bank BRI,negatif
"Sebagai yang sebagai freelancer, robo advisor Bank BNI membantu pilih portofolio yang tepat. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"lagi bandingkan suku bunga deposito antara Bank BCA dan Bank BNI, sambil ngecek saldo.",Bank BCA,netral
"Belakangan sempat khawatir dengan kasus skimming di Bank BNI, jadi takut nabung banyak bener-bener. Kecewa sama Bank BNI.",Bank BNI,negatif
"Kesel total sama Bank BNI, sejak kemarin loading time BNI Mobile Banking makin lama setelah update terakhir.",Bank BNI,negatif
"Kesel ekstrem sama Bank BRI, minggu lalu kasus fraud yang lambat ditangani tim Bank BRI.",Bank BRI,negatif
"Kalau dari segi atm, ATM Bank BCA bisa deposit cek, praktis untuk yang bisnis. Tapi kalau investasi, robo advisor Bank BRI membantu pilih portofolio yang tepat. Susah milihnya.",Bank BRI,positif
"Dari pengalaman, pas system maintenance, pernah ada kasus double charge di kartu kredit Bank BNI bener-bener. Mending pindah ke Bank BCA aja kayaknya.",Bank BNI,negatif
Bulan ini proses blokir kartu Bank BRI kalau hilang ribet dan butuh waktu lama total. Kecewa sama Bank BRI.,Bank BRI,negatif
"Sebagai yang buat anak kuliah, bisa beli emas digital langsung dari aplikasi Bank BRI. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Honestly, saat gajian, layar sentuh di ATM Bank BRI sering tidak responsif ekstrem. Mending pindah ke Bank BCA aja kayaknya.",Bank BCA,positif
"Sejauh ini, waktu lagi busy, nomor antrian di Bank BNI sering error atau loncat-loncat total. Mending pindah ke Bank Mandiri aja kayaknya.",Bank Mandiri,positif
"Kesel banget sama Bank Mandiri, kemarin fasilitas di kantor cabang Bank Mandiri kurang nyaman untuk tunggu.",Bank Mandiri,negatif
"Kalau menurut saya, Bank BCA overall bagus, masalah saya cepat teratasi berkat bantuan CS Bank BCA via telepon dan SBN dan obligasi di Bank BCA pilihan investasinya beragam, tapi nomor antrian di Bank BCA sering error atau loncat-loncat.",Bank BCA,campuran
"Belakangan keamanan area ATM Bank BCA kurang, sering ada orang mencurigakan gila. Kecewa sama Bank BCA.",Bank BCA,negatif
"Bulan ini, waktu mau bayar tagihan, inovasi fintech Bank BCA selalu di depan dibanding kompetitor. Bank BCA masih kalah sama Bank Mandiri sih.",Bank BCA,positif
"Kalau dari segi pembukaan_rekening, buka rekening Bank Mandiri sekarang bisa full online, gak sampai 10 menit jadi. Tapi kalau promo, program poin reward Bank BRI bisa ditukar berbagai hadiah menarik. Susah milihnya.",Bank Mandiri,positif
"Belakangan, jam makan siang, integrasi dengan berbagai platform digital di Bank BCA seamless. Bank BCA setara dengan Bank Mandiri sih.",Bank BCA,positif
"Belakangan, waktu lagi busy, CS Bank BRI sangat responsif dan membantu, masalah langsung kelar. Bank BRI gak sebagus Bank Mandiri sih.",Bank BRI,positif
"Honestly, Bank BCA overall bagus, API Bank BCA untuk developer sangat well-documented dan myBCA sangat stabil dan jarang error, bisa diandalkan, namun petugas security Bank BCA kadang kurang ramah ke nasabah.",Bank BCA,campuran
"Kalau boleh jujur, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BCA, padahal biaya kartu kredit Bank BRI annual fee-nya tinggi sangat.",Bank BCA,positif
"Jujur, Bank BCA overall bagus, weekend sale Bank BCA selalu ada promo hotel dan travel dan bisa beli emas digital langsung dari aplikasi Bank BCA, beda cerita kalau WiFi gratis di Bank BCA lemot dan sering putus.",Bank BCA,campuran
Minggu lalu petugas security Bank BCA kadang kurang ramah ke nasabah total. Kecewa sama Bank BCA.,Bank BCA,negatif
"saya punya rekening di Bank Mandiri dan juga di Bank BCA, sambil tanya-tanya produk.",Bank Mandiri,netral
"Belakangan, jam makan siang, dokumen yang dibutuhkan buka rekening Bank Mandiri simpel, cuma KTP. Bank Mandiri hampir sama kayak Bank BNI sih.",Bank Mandiri,positif
Sejak kemarin penalty kalau saldo minimum gak terpenuhi di Bank BNI gede banget super. Kecewa sama Bank BNI.,Bank BNI,negatif
"menggunakan Bank BRI untuk keperluan bisnis dan transaksi harian, sambil ngecek saldo.",Bank BRI,netral
anak saya baru buka tabungan pelajar di Bank Mandiri kemarin.,Bank Mandiri,netral
"1 bulan pakai Bank BRI, impressi pertama positif",Bank BRI,positif
"Terus terang, tengah malam, kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi parah. Mending pindah ke Bank BRI aja kayaknya.",Bank BRI,positif
"Tadi, waktu mau bayar tagihan, tabungan Bank BNI gak ada minimum saldo yang memberatkan. Bank BNI masih di bawah Bank BCA sih.",Bank BCA,negatif
"Dari pengalaman, weekend sale Bank BCA selalu ada promo hotel dan travel, tapi kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi sangat.",Bank BRI,negatif
"Akhir-akhir ini UI/UX dari BRImo agak membingungkan untuk orang tua, terlalu rumit luar biasa. Kecewa sama Bank BRI.",Bank BRI,negatif
"Akhir-akhir ini, pas lagi butuh dana darurat, onboarding di Bank BRI dikasih welcome gift yang menarik. Bank BRI setara dengan Bank Mandiri sih.",Bank BRI,positif
"Sejak kemarin, waktu mau bayar tagihan, proses verifikasi buka rekening Bank Mandiri via video call cepat dan mudah. Bank Mandiri unggul dibanding Bank BNI sih.",Bank BNI,negatif
"Dari pengalaman, saat gajian, sering nemu ATM Bank Mandiri yang uangnya pecahan besar semua, gak ada 50 ribu parah. Mending pindah ke Bank BRI aja kayaknya.",Bank BRI,positif
"Sebagai yang untuk usaha kecil, biaya admin bulanannya worth it dengan semua kemudahan yang didapat. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Sejak pakai, Bank BCA overall bagus, proses verifikasi buka rekening Bank BCA via video call cepat dan mudah dan birthday promo dari Bank BCA selalu menggiurkan setiap tahun, padahal sistem Bank BCA pernah down berhari-hari, gak bisa akses dana.",Bank BCA,campuran
Sejak kemarin CS di social media Bank BCA balasnya lama dan sering template jawabannya sangat. Kecewa sama Bank BCA.,Bank BCA,negatif
