teks,target_bank,sentimen
"Minggu lalu, pas tanggal tua, top up e-wallet dari BRImo instan masuknya. Bank BRI jauh lebih baik dari Bank BNI sih.",Bank BRI,positif
"Kalau dari segi pembukaan_rekening, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BNI. Tapi kalau biaya, gak ada biaya top up ke e-wallet dari Bank Mandiri, hemat!. Susah milihnya.",Bank Mandiri,positif
"Fitur di livin by mandiri lengkap banget, semua bisa dari hp, gak perlu ke cabang. Bank Mandiri emang the best!",Bank Mandiri,positif
"Kesel sangat sama Bank BRI, dari tadi pagi jam operasional cabang Bank BRI terbatas, sulit pas hari kerja.",Bank BRI,negatif
"Jujur, reksadana di Bank BRI performanya konsisten bagus, namun follow up dari CS Bank BNI lemah, janji gak ditepati gila.",Bank BRI,positif
"Terus terang, pas lagi butuh dana darurat, proses blokir kartu Bank Mandiri kalau hilang ribet dan butuh waktu lama sangat. Mending pindah ke Bank BNI aja kayaknya.",Bank BNI,positif
"Sejak pakai, Bank Mandiri overall bagus, Bank Mandiri banyak kerjasama dengan merchant, jadi banyak diskon F&B dan robo advisor Bank Mandiri membantu pilih portofolio yang tepat, namun WiFi gratis di Bank Mandiri lemot dan sering putus.",Bank Mandiri,campuran
"Sebagai yang first time banking, walaupun antre, pelayanan di teller Bank BRI efisien dan cepat. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Kalau boleh jujur, pemegang kartu debit Bank BNI sering dapat cashback di supermarket, namun keamanan area ATM Bank BRI kurang, sering ada orang mencurigakan parah.",Bank BRI,negatif
"Sejak kemarin, waktu mau bayar tagihan, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BCA. Bank BCA lebih bagus daripada Bank BRI sih.",Bank BCA,positif
"Kalau menurut saya, saat transfer ke orang tua, font di myBCA terlalu kecil, susah dibaca orang tua total. Mending pindah ke Bank BRI aja kayaknya.",Bank BCA,negatif
"Bulan ini, waktu mau bayar tagihan, onboarding di Bank BCA dikasih welcome gift yang menarik. Bank BCA lebih worth it dibanding Bank Mandiri sih.",Bank Mandiri,negatif
"Sejak pakai, sistem keamanan Bank Mandiri menggunakan enkripsi tingkat militer, walaupun proses blokir kartu Bank BNI kalau hilang ribet dan butuh waktu lama sangat.",Bank Mandiri,positif
"Sejak kemarin sempat khawatir dengan kasus skimming di Bank Mandiri, jadi takut nabung banyak parah. Kecewa sama Bank Mandiri.",Bank Mandiri,negatif
"Kalau dari segi investasi, reksadana di Bank BCA performanya konsisten bagus. Tapi kalau biaya, tabungan Bank BNI gak ada minimum saldo yang memberatkan. Susah milihnya.",Bank BCA,positif
"Jujur, Bank BRI overall bagus, masalah saya cepat teratasi berkat bantuan CS Bank BRI via telepon dan reksadana di Bank BRI performanya konsisten bagus, tapi biaya transfer ke bank lain dari Bank BRI mahal, beda jauh sama yang lain.",Bank BRI,campuran
"Dari pengalaman, Livin by Mandiri sangat stabil dan jarang error, bisa diandalkan, namun sistem Bank BNI pernah down berhari-hari, gak bisa akses dana parah.",Bank BNI,negatif
"Kalau dari segi cs, masalah saya cepat teratasi berkat bantuan CS Bank BNI via telepon. Tapi kalau cs, CS Bank BRI sangat responsif dan membantu, masalah langsung kelar. Susah milihnya.",Bank BNI,positif
"Menurutku, Bank BRI overall bagus, petugas di kantor cabang Bank BRI ramah-ramah dan informatif dan proses verifikasi buka rekening Bank BRI via video call cepat dan mudah, di sisi lain UI/UX dari BRImo agak membingungkan untuk orang tua, terlalu rumit.",Bank BRI,campuran
"Jujur, Bank BCA overall bagus, ATM Bank BCA bisa deposit cek, praktis untuk yang bisnis dan fitur investasi di Bank BCA mudah dipahami pemula, meski data breach di Bank BCA beberapa waktu lalu bikin khawatir.",Bank BCA,campuran
"Sejak pakai, onboarding di Bank BNI dikasih welcome gift yang menarik, tapi CS Bank BCA jam operasionalnya terbatas, gak 24 jam parah.",Bank BCA,negatif
"Honestly, jam makan siang, email complaint ke Bank BRI gak pernah dibalas dengan tuntas ekstrem. Mending pindah ke Bank BCA aja kayaknya.",Bank BCA,positif
"Sejak pakai, pas system maintenance, fasilitas di kantor cabang Bank BCA kurang nyaman untuk tunggu total. Mending pindah ke Bank BRI aja kayaknya.",Bank BRI,positif
"Kalau dari segi pembukaan_rekening, kartu debit Bank BNI langsung aktif setelah rekening jadi. Tapi kalau mobile_banking, tampilan BRImo modern dan user-friendly, enak dilihat. Susah milihnya.",Bank BNI,positif
"Kalau boleh jujur, ATM Bank BCA bisa deposit cek, praktis untuk yang bisnis, walaupun charge untuk layanan priority banking Bank BNI gak worth it total.",Bank BCA,positif
"Dari tadi pagi, saat transfer ke orang tua, kalau transfer ke sesama Bank BRI gratis, jadi sering kupakai. Bank BRI masih di atas Bank BNI sih.",Bank BNI,negatif
"Menurutku, Bank BNI overall bagus, complaint handling di Bank BNI profesional dan follow up terus dan promo cashback Bank BNI sering banget, lumayan buat tambahan, beda cerita kalau petugas security Bank BNI kadang kurang ramah ke nasabah.",Bank BNI,campuran
"Sejauh ini, CS Bank Mandiri sangat responsif dan membantu, masalah langsung kelar, tapi gak bisa customize dashboard di myBCA, layout-nya kaku sangat.",Bank Mandiri,positif
"Menurutku, tengah malam, aplikasi myBCA sering banget maintenance, apalagi pas tanggal gajian, bikin emosi parah. Mending pindah ke Bank Mandiri aja kayaknya.",Bank BCA,negatif
"Guys, Bank BNI atau Bank BCA ya buat kredit rumah? Lagi galau nih",Bank BCA,netral
"Sebagai yang ganti dari bank konvensional, QRIS di myBCA responsif dan gak pernah gagal, sat set bayarnya. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Sejak pakai, pas lagi butuh dana darurat, nomor antrian di Bank BNI sering error atau loncat-loncat ekstrem. Mending pindah ke Bank Mandiri aja kayaknya.",Bank Mandiri,positif
"Sebagai yang first time banking, satpam di Bank BCA sigap membantu nasabah yang kebingungan. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Sebagai yang untuk usaha kecil, fitur di myBCA lengkap banget, semua bisa dari hp, gak perlu ke cabang. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Sejauh ini, robo advisor Bank BCA membantu pilih portofolio yang tepat, padahal follow up dari CS Bank Mandiri lemah, janji gak ditepati banget.",Bank BCA,positif
"Menurutku, Bank BCA overall bagus, tabungan Bank BCA gak ada minimum saldo yang memberatkan dan ATM Bank BCA mudah ditemukan di mana-mana, bahkan di kota kecil, cuma AC di kantor cabang Bank BCA kurang dingin, gerah nunggu.",Bank BCA,campuran
"Sebagai yang untuk usaha kecil, promo cashback Bank BCA sering banget, lumayan buat tambahan. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"lagi bandingkan suku bunga deposito antara Bank BRI dan Bank Mandiri, sambil tanya-tanya produk.",Bank BRI,netral
Bulan ini ruang ATM Bank BNI sering kotor dan kurang terawat total. Kecewa sama Bank BNI.,Bank BNI,negatif
"Sejauh ini, complaint handling di Bank BCA profesional dan follow up terus, di sisi lain pernah ada kasus double charge di kartu kredit Bank BNI ekstrem.",Bank BCA,positif
"Kalau dari segi promo, program poin reward Bank Mandiri bisa ditukar berbagai hadiah menarik. Tapi kalau promo, pemegang kartu debit Bank BRI sering dapat cashback di supermarket. Susah milihnya.",Bank BRI,positif
"Terus terang, Bank BCA overall bagus, cicilan 0% dari Bank BCA ngebantu banget buat beli barang elektronik dan bisa beli emas digital langsung dari aplikasi Bank BCA, tapi loading time myBCA makin lama setelah update terakhir.",Bank BCA,campuran
"Terus terang, pas weekend, biaya admin bulanan Bank BNI lumayan mahal ya, apalagi kalau jarang dipakai bener-bener. Mending pindah ke Bank BRI aja kayaknya.",Bank BRI,positif
"Dari pengalaman, Bank BNI overall bagus, onboarding di Bank BNI dikasih welcome gift yang menarik dan integrasi dengan berbagai platform digital di Bank BNI seamless, walaupun fasilitas di kantor cabang Bank BNI kurang nyaman untuk tunggu.",Bank BNI,campuran
"Dari tadi pagi, waktu mau bayar tagihan, jaringan ATM Bank BRI sangat luas, jadi gampang tarik tunai. Bank BRI lebih worth it dibanding Bank Mandiri sih.",Bank BRI,positif
"Akhir-akhir ini, ketika lagi traveling, live chat di website Bank BRI selalu ada yang standby. Bank BRI masih unggul dibanding Bank Mandiri sih.",Bank BRI,positif
"Terus terang, Bank Mandiri overall bagus, API Bank Mandiri untuk developer sangat well-documented dan QRIS di Livin by Mandiri responsif dan gak pernah gagal, sat set bayarnya, walaupun CS di social media Bank Mandiri balasnya lama dan sering template jawabannya.",Bank Mandiri,campuran
"Kalau dari segi atm, bisa bayar tagihan listrik dan PDAM di ATM Bank BNI. Tapi kalau investasi, fitur investasi di Bank BRI mudah dipahami pemula. Susah milihnya.",Bank BNI,positif
Kartu debit bank bri langsung aktif setelah rekening jadi. Gaskeun deh ke Bank BRI!,Bank BRI,positif
"Cs bank bni sabar banget jelasinnya, gak bikin bingung, meski receipt ATM Bank BCA sering habis kertas atau blur printnya.",Bank BCA,negatif
"Api bank bni untuk developer sangat well-documented, sayangnya biaya admin bulanan Bank Mandiri lumayan mahal ya, apalagi kalau jarang dipakai.",Bank BNI,positif
"Tadi, pas system maintenance, bisa bayar tagihan listrik dan PDAM di ATM Bank BRI. Bank BRI lebih bagus daripada Bank BCA sih.",Bank BRI,positif
"Sebagai yang untuk usaha kecil, antrian di ATM Bank Mandiri biasanya cepat karena mesinnya responsif. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Kemarin biaya administrasi invest di Bank BNI tinggi, potong return bener-bener. Kecewa sama Bank BNI.",Bank BNI,negatif
"Sebagai yang sebagai freelancer, integrasi dengan berbagai platform digital di Bank BRI seamless. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Terus terang, kartu debit Bank BRI langsung aktif setelah rekening jadi, di sisi lain UI/UX dari Livin by Mandiri agak membingungkan untuk orang tua, terlalu rumit banget.",Bank Mandiri,negatif
"Robo advisor bank bca membantu pilih portofolio yang tepat, walaupun susah banget nyari ATM Bank BRI di daerah saya, harus pergi jauh.",Bank BRI,negatif
"Terus terang, Bank BRI overall bagus, CS Bank BRI sabar banget jelasinnya, gak bikin bingung dan fitur split bill di BRImo memudahkan patungan sama teman, beda cerita kalau layar sentuh di ATM Bank BRI sering tidak responsif.",Bank BRI,campuran
"Kesel sangat sama Bank Mandiri, kemarin Livin by Mandiri makan banyak memori dan baterai hp.",Bank Mandiri,negatif
"Lagi compare Bank Mandiri vs Bank BRI, ada masukan?",Bank Mandiri,netral
"Minggu lalu, saat transfer ke orang tua, fitur split bill di Livin by Mandiri memudahkan patungan sama teman. Bank Mandiri beda tipis sama Bank BCA sih.",Bank BCA,negatif
"Sebagai yang pensiun dari bank lama, aplikasi myBCA-nya sangat intuitif dan mudah digunakan, bahkan buat pemula. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
Gak ada setoran awal minimum yang besar untuk buka tabungan di bank mandiri. Bank Mandiri emang the best!,Bank Mandiri,positif
"Sejauh ini, saat gajian, myBCA makan banyak memori dan baterai hp total. Mending pindah ke Bank BNI aja kayaknya.",Bank BNI,positif
"Kesel bener-bener sama Bank Mandiri, belakangan keamanan data di Bank Mandiri perlu ditingkatkan lagi, masih was-was soal phising.",Bank Mandiri,negatif
Cicilan 0% dari bank mandiri ngebantu banget buat beli barang elektronik. Recommend banget buat yang mau coba Bank Mandiri!,Bank Mandiri,positif
"Sejak pakai, Bank BRI overall bagus, bisa beli emas digital langsung dari aplikasi Bank BRI dan sering dapat promo menarik dari kartu kredit Bank BRI, diskonnya lumayan, meski biaya tarik tunai di ATM bank lain dari Bank BRI selangit.",Bank BRI,campuran
"Kesel ekstrem sama Bank BRI, sejak kemarin petugas security Bank BRI kadang kurang ramah ke nasabah.",Bank BRI,negatif
"Kalau boleh jujur, pas weekend, biaya kartu kredit Bank BCA annual fee-nya tinggi banget. Mending pindah ke Bank BNI aja kayaknya.",Bank BNI,positif
"Dari tadi pagi, pas system maintenance, reksadana di Bank BNI performanya konsisten bagus. Bank BNI masih di atas Bank BRI sih.",Bank BNI,positif
"Sejak kemarin, waktu mau bayar tagihan, reksadana di Bank Mandiri performanya konsisten bagus. Bank Mandiri unggul dibanding Bank BNI sih.",Bank BNI,negatif
Ada yang pernah pakai Bank BRI dan Bank BNI? Share pengalaman dong,Bank BNI,netral
"Kalau menurut saya, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BRI, akan tetapi pernah ada kasus double charge di kartu kredit Bank BCA banget.",Bank BRI,positif
"Kesel super sama Bank BCA, akhir-akhir ini susah banget nyari ATM Bank BCA di daerah saya, harus pergi jauh.",Bank BCA,negatif
"Kalau menurut saya, Bank BRI overall bagus, facial recognition di BRImo lebih cepet dari fingerprint dan petugas di kantor cabang Bank BRI ramah-ramah dan informatif, namun proses blokir kartu Bank BRI kalau hilang ribet dan butuh waktu lama.",Bank BRI,campuran
"Akhir-akhir ini, saat transfer ke orang tua, masalah saya cepat teratasi berkat bantuan CS Bank BNI via telepon. Bank BNI unggul dibanding Bank BRI sih.",Bank BNI,positif
"Menurutku, Bank BCA overall bagus, suka banget karena Bank BCA banyak promo transfer gratis via BI-FAST dan inovasi fintech Bank BCA selalu di depan dibanding kompetitor, di sisi lain keamanan data di Bank BCA perlu ditingkatkan lagi, masih was-was soal phising.",Bank BCA,campuran
"Tadi, waktu mau bayar tagihan, live chat di website Bank BNI selalu ada yang standby. Bank BNI masih unggul dibanding Bank Mandiri sih.",Bank Mandiri,negatif
rekening Bank BRI saya gunakan khusus untuk tabungan minggu lalu.,Bank BRI,netral
Priority banking bank bca layanannya premium banget. Worth it banget pilih Bank BCA!,Bank BCA,positif
"Petugas di kantor cabang bank bca ramah-ramah dan informatif, meski jam operasional cabang Bank Mandiri terbatas, sulit pas hari kerja.",Bank Mandiri,negatif
"Kalau dari segi promo, birthday promo dari Bank BRI selalu menggiurkan setiap tahun. Tapi kalau biaya, kalau transfer ke sesama Bank BNI gratis, jadi sering kupakai. Susah milihnya.",Bank BNI,positif
"Terus terang, Bank Mandiri overall bagus, inovasi fintech Bank Mandiri selalu di depan dibanding kompetitor dan walaupun antre, pelayanan di teller Bank Mandiri efisien dan cepat, akan tetapi sempat khawatir dengan kasus skimming di Bank Mandiri, jadi takut nabung banyak.",Bank Mandiri,campuran
"Jaringan atm bank bca sangat luas, jadi gampang tarik tunai. Bank BCA emang the best!",Bank BCA,positif
"Belakangan, jam makan siang, tampilan BRImo modern dan user-friendly, enak dilihat. Bank BRI beda tipis sama Bank Mandiri sih.",Bank BRI,positif
anak saya baru buka tabungan pelajar di Bank BCA minggu lalu.,Bank BCA,netral
"mau tanya-tanya produk investasi Bank BRI ke CS nya, sambil ngecek saldo.",Bank BRI,netral
"Kalau boleh jujur, aplikasi myBCA-nya sangat intuitif dan mudah digunakan, bahkan buat pemula, namun follow up dari CS Bank BRI lemah, janji gak ditepati banget.",Bank BRI,negatif
"Pemegang kartu debit bank mandiri sering dapat cashback di supermarket, sayangnya fasilitas di kantor cabang Bank BRI kurang nyaman untuk tunggu.",Bank BRI,negatif
"Sebagai yang sebagai freelancer, jaringan ATM Bank BRI sangat luas, jadi gampang tarik tunai. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
Robo advisor bank bri membantu pilih portofolio yang tepat. Recommend parah buat yang mau coba Bank BRI!,Bank BRI,positif
menggunakan Bank BNI untuk keperluan bisnis dan transaksi harian.,Bank BNI,netral
"Belakangan gak bisa customize dashboard di myBCA, layout-nya kaku parah. Kecewa sama Bank BCA.",Bank BCA,negatif
"Jujur, Bank BCA overall bagus, cicilan 0% dari Bank BCA ngebantu banget buat beli barang elektronik dan update myBCA selalu membawa fitur baru yang berguna, akan tetapi susah banget nyari ATM Bank BCA di daerah saya, harus pergi jauh.",Bank BCA,campuran
"Kesel ekstrem sama Bank BCA, belakangan parkir di gedung Bank BCA mahal dan terbatas.",Bank BCA,negatif
"Tadi banyak biaya tersembunyi kalau pakai Bank Mandiri, tiba-tiba saldo kepotong luar biasa. Kecewa sama Bank Mandiri.",Bank Mandiri,negatif
"Bulan ini, pas weekend, SBN dan obligasi di Bank BCA pilihan investasinya beragam. Bank BCA jauh lebih baik dari Bank BNI sih.",Bank BNI,negatif
Bulan ini update BNI Mobile Banking bukannya makin bagus malah makin banyak bug sangat. Kecewa sama Bank BNI.,Bank BNI,negatif
"Dari pengalaman, Bank BNI overall bagus, petugas di kantor cabang Bank BNI ramah-ramah dan informatif dan fitur cardless di BNI Mobile Banking ngebantu banget pas dompet ketinggalan, sayangnya parkir di gedung Bank BNI mahal dan terbatas.",Bank BNI,campuran
"Dari pengalaman, Bank BCA overall bagus, biaya transfer online Bank BCA lebih murah dari yang offline dan Bank BCA banyak kerjasama dengan merchant, jadi banyak diskon F&B, padahal kasus fraud yang lambat ditangani tim Bank BCA.",Bank BCA,campuran
"Kalau boleh jujur, widget di home screen untuk Livin by Mandiri praktis banget, walaupun sering nemu ATM Bank BNI yang uangnya pecahan besar semua, gak ada 50 ribu parah.",Bank Mandiri,positif
