teks,target_bank,sentimen
"Sejak pakai, integrasi dengan berbagai platform digital di Bank BNI seamless, di sisi lain antrian di ATM Bank BRI selalu panjang, terutama weekend total.",Bank BNI,positif
"Kalau dari segi investasi, robo advisor Bank Mandiri membantu pilih portofolio yang tepat. Tapi kalau promo, birthday promo dari Bank BNI selalu menggiurkan setiap tahun. Susah milihnya.",Bank Mandiri,positif
"Kalau menurut saya, dokumen yang dibutuhkan buka rekening Bank Mandiri simpel, cuma KTP, tapi keamanan data di Bank BRI perlu ditingkatkan lagi, masih was-was soal phising sangat.",Bank BRI,negatif
"Kolaborasi bank mandiri dengan e-commerce sering ada flash sale, tapi petugas security Bank BRI kadang kurang ramah ke nasabah.",Bank BRI,negatif
"Sebagai yang pensiun dari bank lama, selain tarik tunai, fitur setor tunai di ATM Bank Mandiri sangat membantu. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Terus terang, saat transfer ke orang tua, keamanan data di Bank Mandiri perlu ditingkatkan lagi, masih was-was soal phising banget. Mending pindah ke Bank BNI aja kayaknya.",Bank Mandiri,negatif
"Menurutku, Bank BCA overall bagus, birthday promo dari Bank BCA selalu menggiurkan setiap tahun dan bisa beli emas digital langsung dari aplikasi Bank BCA, sayangnya antrian di ATM Bank BCA selalu panjang, terutama weekend.",Bank BCA,campuran
saya adalah nasabah Bank BCA sudah 5 tahun bulan ini.,Bank BCA,netral
"Pengalaman pribadiku sih, Bank BCA overall bagus, keamanan myBCA berlapis-lapis, bikin tenang dan selain tarik tunai, fitur setor tunai di ATM Bank BCA sangat membantu, walaupun antrian di kantor cabang Bank BCA panjangnya bukan main, bisa habis setengah hari.",Bank BCA,campuran
"Sejak pakai, waktu mau bayar tagihan, receipt ATM Bank BNI sering habis kertas atau blur printnya super. Mending pindah ke Bank BRI aja kayaknya.",Bank BRI,positif
"Dari pengalaman, SBN dan obligasi di Bank BNI pilihan investasinya beragam, cuma email complaint ke Bank BCA gak pernah dibalas dengan tuntas parah.",Bank BCA,negatif
"Dari pengalaman, waktu mau bayar tagihan, jam operasional cabang Bank Mandiri terbatas, sulit pas hari kerja bener-bener. Mending pindah ke Bank BRI aja kayaknya.",Bank Mandiri,negatif
"Kalau dari segi investasi, bisa beli emas digital langsung dari aplikasi Bank BCA. Tapi kalau atm, jaringan ATM Bank BRI sangat luas, jadi gampang tarik tunai. Susah milihnya.",Bank BRI,positif
"mau tanya-tanya produk investasi Bank BNI ke CS nya, sambil tanya-tanya produk.",Bank BNI,netral
"Minta saran dong, antara Bank Mandiri dan Bank BRI mana yang lebih worth it?",Bank BRI,netral
"Menurutku, pas tanggal tua, ATM Bank BNI sering offline atau rusak, pas butuh malah gak bisa dipakai gila. Mending pindah ke Bank Mandiri aja kayaknya.",Bank BNI,negatif
"Sejauh ini, saat gajian, fasilitas di kantor cabang Bank Mandiri kurang nyaman untuk tunggu super. Mending pindah ke Bank BRI aja kayaknya.",Bank BRI,positif
"Kemarin CS Bank BRI jam operasionalnya terbatas, gak 24 jam banget. Kecewa sama Bank BRI.",Bank BRI,negatif
"Biaya admin bank mandiri cukup terjangkau, sesuai dengan layanannya, sayangnya search function di BNI Mobile Banking kurang akurat, susah nyari fitur.",Bank Mandiri,positif
"Sebagai yang untuk usaha kecil, CS Bank Mandiri sabar banget jelasinnya, gak bikin bingung. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Minta saran dong, antara Bank Mandiri dan Bank BNI mana yang lebih worth it?",Bank BNI,netral
Ada yang pernah pakai Bank BNI dan Bank BCA? Share pengalaman dong,Bank BNI,netral
"Jujur, Bank BCA overall bagus, SBN dan obligasi di Bank BCA pilihan investasinya beragam dan layar ATM Bank BCA jernih dan touchscreen-nya sensitif, tapi night mode myBCA malah bikin mata pusing, kontras kurang.",Bank BCA,campuran
"Kesel total sama Bank BNI, minggu lalu data breach di Bank BNI beberapa waktu lalu bikin khawatir.",Bank BNI,negatif
"Sejak pakai, Bank Mandiri overall bagus, pemegang kartu debit Bank Mandiri sering dapat cashback di supermarket dan biaya transfer online Bank Mandiri lebih murah dari yang offline, beda cerita kalau notifikasi transaksi dari Livin by Mandiri sering telat masuk, jadi was-was.",Bank Mandiri,campuran
"Gak ada biaya top up ke e-wallet dari bank bca, hemat!. Worth it banget pilih Bank BCA!",Bank BCA,positif
"Belakangan, jam makan siang, satpam di Bank Mandiri sigap membantu nasabah yang kebingungan. Bank Mandiri beda tipis sama Bank BCA sih.",Bank Mandiri,positif
"Pengalaman pribadiku sih, Bank BRI overall bagus, ATM Bank BRI jarang kosong uangnya, selalu terisi dan CS Bank BRI sangat responsif dan membantu, masalah langsung kelar, walaupun aplikasi BRImo sering banget maintenance, apalagi pas tanggal gajian, bikin emosi.",Bank BRI,campuran
"Sebagai yang ganti dari bank konvensional, walaupun antre, pelayanan di teller Bank Mandiri efisien dan cepat. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Kalau dari segi cs, CS Bank BRI via WhatsApp responsif 24/7, sangat membantu. Tapi kalau teknologi, inovasi fintech Bank BCA selalu di depan dibanding kompetitor. Susah milihnya.",Bank BRI,positif
"Menurutku, Bank Mandiri overall bagus, update Livin by Mandiri selalu membawa fitur baru yang berguna dan onboarding di Bank Mandiri dikasih welcome gift yang menarik, meski ATM Bank Mandiri gak ada fasilitas deposit, harus ke teller.",Bank Mandiri,campuran
"Sebagai yang buat anak kuliah, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank Mandiri. Bank Mandiri cocok banget buat kebutuhan saya.",Bank Mandiri,positif
"Menurutku, Bank Mandiri overall bagus, Bank Mandiri banyak kerjasama dengan merchant, jadi banyak diskon F&B dan petugas di kantor cabang Bank Mandiri ramah-ramah dan informatif, tapi antrian di ATM Bank Mandiri selalu panjang, terutama weekend.",Bank Mandiri,campuran
"Akhir-akhir ini, ketika lagi traveling, Bank Mandiri banyak kerjasama dengan merchant, jadi banyak diskon F&B. Bank Mandiri setara dengan Bank BRI sih.",Bank Mandiri,positif
"Menurutku, Bank BRI overall bagus, petugas di kantor cabang Bank BRI ramah-ramah dan informatif dan layar ATM Bank BRI jernih dan touchscreen-nya sensitif, namun biaya tarik tunai di ATM bank lain dari Bank BRI selangit.",Bank BRI,campuran
"Kalau boleh jujur, Bank BRI overall bagus, biaya transfer online Bank BRI lebih murah dari yang offline dan dokumen yang dibutuhkan buka rekening Bank BRI simpel, cuma KTP, cuma CS Bank BRI jam operasionalnya terbatas, gak 24 jam.",Bank BRI,campuran
"Dari pengalaman, bisa atur budget dan tracking pengeluaran di myBCA, sangat membantu, namun BRImo crash kalau hp storage penuh, gak ada warning gila.",Bank BRI,negatif
"Minta saran dong, antara Bank BCA dan Bank BNI mana yang lebih worth it?",Bank BNI,netral
"Minggu lalu telepon CS Bank BRI antrinya lama banget, habis pulsa banyak cuma buat nunggu parah. Kecewa sama Bank BRI.",Bank BRI,negatif
"Sebagai yang first time banking, Bank BNI banyak kerjasama dengan merchant, jadi banyak diskon F&B. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
"Bulan ini, tengah malam, biaya admin bulanannya worth it dengan semua kemudahan yang didapat. Bank Mandiri gak sebagus Bank BCA sih.",Bank Mandiri,positif
"Kesel bener-bener sama Bank BRI, belakangan petugas security Bank BRI kadang kurang ramah ke nasabah.",Bank BRI,negatif
"Dari pengalaman, Bank BCA overall bagus, kalau transfer ke sesama Bank BCA gratis, jadi sering kupakai dan sering dapat promo menarik dari kartu kredit Bank BCA, diskonnya lumayan, beda cerita kalau ruang ATM Bank BCA sering kotor dan kurang terawat.",Bank BCA,campuran
"Sejak pakai, pas weekend, CS Bank BCA kurang solutif, masalah saya dioper-oper terus tanpa ada kejelasan luar biasa. Mending pindah ke Bank BNI aja kayaknya.",Bank BNI,positif
"Minta saran dong, antara Bank BCA dan Bank BRI mana yang lebih worth it?",Bank BRI,netral
"Minggu lalu sering nemu ATM Bank BRI yang uangnya pecahan besar semua, gak ada 50 ribu total. Kecewa sama Bank BRI.",Bank BRI,negatif
"Biaya transfer online bank bni lebih murah dari yang offline, di sisi lain biaya administrasi invest di Bank BRI tinggi, potong return.",Bank BRI,negatif
"Sejauh ini, Bank Mandiri overall bagus, SBN dan obligasi di Bank Mandiri pilihan investasinya beragam dan selain tarik tunai, fitur setor tunai di ATM Bank Mandiri sangat membantu, meski pernah ada kasus double charge di kartu kredit Bank Mandiri.",Bank Mandiri,campuran
"Kalau boleh jujur, Bank Mandiri overall bagus, gak ada biaya top up ke e-wallet dari Bank Mandiri, hemat! dan onboarding di Bank Mandiri dikasih welcome gift yang menarik, padahal layar sentuh di ATM Bank Mandiri sering tidak responsif.",Bank Mandiri,campuran
"Kalau dari segi mobile_banking, bisa atur budget dan tracking pengeluaran di BRImo, sangat membantu. Tapi kalau promo, Bank Mandiri banyak kerjasama dengan merchant, jadi banyak diskon F&B. Susah milihnya.",Bank Mandiri,positif
"Kesel banget sama Bank BNI, sejak kemarin fasilitas di kantor cabang Bank BNI kurang nyaman untuk tunggu.",Bank BNI,negatif
"Guys, Bank BRI atau Bank BCA ya buat kredit rumah? Lagi galau nih",Bank BRI,netral
"Kesel total sama Bank BRI, akhir-akhir ini aplikasi BRImo sering banget maintenance, apalagi pas tanggal gajian, bikin emosi.",Bank BRI,negatif
"Pengalaman pribadiku sih, priority banking Bank BRI layanannya premium banget, di sisi lain pernah ada kasus double charge di kartu kredit Bank Mandiri gila.",Bank BRI,positif
"Menurutku, Bank BRI overall bagus, ATM Bank BRI ada fitur tarik tunai tanpa kartu, canggih! dan inovasi fintech Bank BRI selalu di depan dibanding kompetitor, walaupun biaya administrasi invest di Bank BRI tinggi, potong return.",Bank BRI,campuran
"Akhir-akhir ini, ketika lagi traveling, ATM Bank Mandiri mudah ditemukan di mana-mana, bahkan di kota kecil. Bank Mandiri gak sebagus Bank BCA sih.",Bank Mandiri,positif
"Lagi compare Bank BRI vs Bank BNI, ada masukan?",Bank BNI,netral
"Baru seminggu di Bank BCA, masih adaptasi tapi promising",Bank BCA,positif
"Kartu debit bank bni langsung aktif setelah rekening jadi, namun biaya admin bulanan Bank BRI lumayan mahal ya, apalagi kalau jarang dipakai.",Bank BNI,positif
"Update: akhirnya pindah ke Bank BCA, so far so good",Bank BCA,positif
"1 bulan pakai Bank BCA, impressi pertama positif",Bank BCA,positif
"Lagi compare Bank BRI vs Bank BCA, ada masukan?",Bank BRI,netral
"Minta saran dong, antara Bank BNI dan Bank BRI mana yang lebih worth it?",Bank BNI,netral
"Sejak pakai, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BRI, cuma biaya tarik tunai di ATM bank lain dari Bank BNI selangit super.",Bank BNI,negatif
"Sebagai yang first time banking, teknologi AI di Bank BRI membantu deteksi fraud dengan akurat. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Terus terang, QRIS di BNI Mobile Banking responsif dan gak pernah gagal, sat set bayarnya, namun parkir di gedung Bank BRI mahal dan terbatas super.",Bank BNI,positif
"Kesel bener-bener sama Bank BNI, dari tadi pagi banyak biaya tersembunyi kalau pakai Bank BNI, tiba-tiba saldo kepotong.",Bank BNI,negatif
"Dari pengalaman, live chat di website Bank BNI selalu ada yang standby, tapi ruang ATM Bank BRI sering kotor dan kurang terawat sangat.",Bank BNI,positif
"Jujur, Bank BNI overall bagus, bisa beli emas digital langsung dari aplikasi Bank BNI dan proses verifikasi buka rekening Bank BNI via video call cepat dan mudah, beda cerita kalau layar sentuh di ATM Bank BNI sering tidak responsif.",Bank BNI,campuran
"Guys, Bank BNI atau Bank BCA ya buat kredit rumah? Lagi galau nih",Bank BNI,netral
"Lagi compare Bank Mandiri vs Bank BCA, ada masukan?",Bank Mandiri,netral
"Sebagai yang untuk usaha kecil, masalah saya cepat teratasi berkat bantuan CS Bank BNI via telepon. Bank BNI cocok banget buat kebutuhan saya.",Bank BNI,positif
Dari tadi pagi kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi super. Kecewa sama Bank BRI.,Bank BRI,negatif
Petugas di kantor cabang bank bni ramah-ramah dan informatif. Gaskeun deh ke Bank BNI!,Bank BNI,positif
"Buka rekening bank bca sekarang bisa full online, gak sampai 10 menit jadi, meski jam operasional cabang Bank BRI terbatas, sulit pas hari kerja.",Bank BRI,negatif
"Akhir-akhir ini, jam makan siang, complaint handling di Bank Mandiri profesional dan follow up terus. Bank Mandiri masih di bawah Bank BRI sih.",Bank Mandiri,positif
"Sebagai yang untuk usaha kecil, cicilan 0% dari Bank BCA ngebantu banget buat beli barang elektronik. Bank BCA cocok banget buat kebutuhan saya.",Bank BCA,positif
"Bulan ini antrian di kantor cabang Bank BNI panjangnya bukan main, bisa habis setengah hari gila. Kecewa sama Bank BNI.",Bank BNI,negatif
"Sejauh ini, Bank BRI overall bagus, robo advisor Bank BRI membantu pilih portofolio yang tepat dan masalah saya cepat teratasi berkat bantuan CS Bank BRI via telepon, tapi aplikasi BRImo sering banget maintenance, apalagi pas tanggal gajian, bikin emosi.",Bank BRI,campuran
"Jujur, Bank BNI overall bagus, tabungan Bank BNI gak ada minimum saldo yang memberatkan dan sistem keamanan Bank BNI menggunakan enkripsi tingkat militer, cuma parkir di gedung Bank BNI mahal dan terbatas.",Bank BNI,campuran
"Honestly, Bank BCA overall bagus, onboarding di Bank BCA dikasih welcome gift yang menarik dan live chat di website Bank BCA selalu ada yang standby, akan tetapi ruang ATM Bank BCA sering kotor dan kurang terawat.",Bank BCA,campuran
"Menurutku, Bank Mandiri overall bagus, kolaborasi Bank Mandiri dengan e-commerce sering ada flash sale dan CS Bank Mandiri sabar banget jelasinnya, gak bikin bingung, beda cerita kalau layar sentuh di ATM Bank Mandiri sering tidak responsif.",Bank Mandiri,campuran
"Sejak pakai, saat gajian, fasilitas di kantor cabang Bank BCA kurang nyaman untuk tunggu parah. Mending pindah ke Bank BRI aja kayaknya.",Bank BRI,positif
"Kalau dari segi cs, complaint handling di Bank BNI profesional dan follow up terus. Tapi kalau biaya, gak ada biaya top up ke e-wallet dari Bank Mandiri, hemat!. Susah milihnya.",Bank Mandiri,positif
"Belakangan, ketika lagi traveling, API Bank BRI untuk developer sangat well-documented. Bank BRI gak sebagus Bank Mandiri sih.",Bank Mandiri,negatif
"Guys, Bank BCA atau Bank Mandiri ya buat kredit rumah? Lagi galau nih",Bank Mandiri,netral
baru saja memindahkan rekening gaji saya ke Bank BNI.,Bank BNI,netral
"Honestly, tengah malam, gak bisa customize dashboard di BNI Mobile Banking, layout-nya kaku parah. Mending pindah ke Bank BCA aja kayaknya.",Bank BCA,positif
"Kemarin, saat gajian, weekend sale Bank Mandiri selalu ada promo hotel dan travel. Bank Mandiri masih kalah sama Bank BNI sih.",Bank Mandiri,positif
"Sebagai yang pensiun dari bank lama, bisa bayar tagihan listrik dan PDAM di ATM Bank BRI. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Kalau menurut saya, saat transfer ke orang tua, sering nemu ATM Bank BRI yang uangnya pecahan besar semua, gak ada 50 ribu ekstrem. Mending pindah ke Bank BNI aja kayaknya.",Bank BRI,negatif
"Aplikasi livin by mandiri-nya sangat intuitif dan mudah digunakan, bahkan buat pemula. Worth it banget pilih Bank Mandiri!",Bank Mandiri,positif
"Sejak pakai, ketika lagi traveling, susah banget nyari ATM Bank Mandiri di daerah saya, harus pergi jauh bener-bener. Mending pindah ke Bank BNI aja kayaknya.",Bank BNI,positif
"Pengalaman pribadiku sih, pas tanggal tua, WiFi gratis di Bank BCA lemot dan sering putus super. Mending pindah ke Bank Mandiri aja kayaknya.",Bank Mandiri,positif
"Belakangan, waktu lagi busy, jaringan ATM Bank BCA sangat luas, jadi gampang tarik tunai. Bank BCA masih kalah sama Bank BRI sih.",Bank BCA,positif
"Minta saran dong, antara Bank Mandiri dan Bank BRI mana yang lebih worth it?",Bank Mandiri,netral
"Guys, Bank BRI atau Bank BNI ya buat kredit rumah? Lagi galau nih",Bank BNI,netral
"Menurutku, Bank Mandiri overall bagus, bisa beli emas digital langsung dari aplikasi Bank Mandiri dan login di Livin by Mandiri sekarang cepat pakai biometrik, praktis!, di sisi lain telepon CS Bank Mandiri antrinya lama banget, habis pulsa banyak cuma buat nunggu.",Bank Mandiri,campuran
"Minta saran dong, antara Bank BNI dan Bank Mandiri mana yang lebih worth it?",Bank BNI,netral
"Belakangan biaya administrasi invest di Bank BNI tinggi, potong return bener-bener. Kecewa sama Bank BNI.",Bank BNI,negatif
"Kalau menurut saya, kalau transfer ke sesama Bank BCA gratis, jadi sering kupakai, namun biaya tarik tunai di ATM bank lain dari Bank BNI selangit gila.",Bank BCA,positif
"Menurutku, Bank BCA overall bagus, gak ada biaya top up ke e-wallet dari Bank BCA, hemat! dan bisa atur budget dan tracking pengeluaran di myBCA, sangat membantu, di sisi lain receipt ATM Bank BCA sering habis kertas atau blur printnya.",Bank BCA,campuran
"Sebagai yang pensiun dari bank lama, aplikasi BRImo-nya sangat intuitif dan mudah digunakan, bahkan buat pemula. Bank BRI cocok banget buat kebutuhan saya.",Bank BRI,positif
"Belakangan biaya admin bulanan Bank BRI lumayan mahal ya, apalagi kalau jarang dipakai luar biasa. Kecewa sama Bank BRI.",Bank BRI,negatif
Program poin reward bank bri bisa ditukar berbagai hadiah menarik. Gaskeun deh ke Bank BRI!,Bank BRI,positif
Bulan ini WiFi gratis di Bank BCA lemot dan sering putus luar biasa. Kecewa sama Bank BCA.,Bank BCA,negatif
"Honestly, waktu mau bayar tagihan, data breach di Bank BRI beberapa waktu lalu bikin khawatir luar biasa. Mending pindah ke Bank BNI aja kayaknya.",Bank BRI,negatif
