comment,sentinment,score,label
"Integrasi dengan berbagai platform digital di bank bca seamless, padahal proses blokir kartu Bank BRI kalau hilang ribet dan butuh waktu lama.",neutral,0.727440357208252,negatif
"Lagi compare Bank BRI vs Bank BNI, ada masukan?",neutral,0.9979209303855896,netral
"Kesel ekstrem sama Bank BNI, minggu lalu biaya kartu kredit Bank BNI annual fee-nya tinggi.",negative,0.9792384505271912,negatif
"Sejak pakai, top up e-wallet dari BNI Mobile Banking instan masuknya, walaupun CS di social media Bank BRI balasnya lama dan sering template jawabannya ekstrem.",negative,0.9470818638801575,negatif
"Guys, Bank BNI atau Bank BCA ya buat kredit rumah? Lagi galau nih",neutral,0.8972920775413513,netral
"Tadi, jam makan siang, fitur split bill di BNI Mobile Banking memudahkan patungan sama teman. Bank BNI jauh lebih baik dari Bank BRI sih.",positive,0.9572033882141113,negatif
"Sebagai yang buat anak kuliah, tabungan Bank BCA gak ada minimum saldo yang memberatkan. Bank BCA cocok banget buat kebutuhan saya.",positive,0.9937345385551453,positif
"Menurutku, saat transfer ke orang tua, ATM Bank BRI sering offline atau rusak, pas butuh malah gak bisa dipakai luar biasa. Mending pindah ke Bank BNI aja kayaknya.",negative,0.9645292162895203,positif
"kemarin dapat sms dari Bank Mandiri soal promo terbaru, sambil ngecek saldo.",neutral,0.9977030158042908,netral
"Bulan ini telepon CS Bank BCA antrinya lama banget, habis pulsa banyak cuma buat nunggu super. Kecewa sama Bank BCA.",negative,0.9981356859207153,negatif
"Lagi compare Bank BCA vs Bank BRI, ada masukan?",neutral,0.9979017972946167,netral
Ada yang pernah pakai Bank Mandiri dan Bank BRI? Share pengalaman dong,neutral,0.9935441017150879,netral
"Sejak pakai, integrasi dengan berbagai platform digital di Bank BNI seamless, di sisi lain antrian di ATM Bank BRI selalu panjang, terutama weekend total.",positive,0.9371539354324341,positif
"Kalau dari segi investasi, robo advisor Bank Mandiri membantu pilih portofolio yang tepat. Tapi kalau promo, birthday promo dari Bank BNI selalu menggiurkan setiap tahun. Susah milihnya.",positive,0.993358314037323,positif
"Kalau menurut saya, dokumen yang dibutuhkan buka rekening Bank Mandiri simpel, cuma KTP, tapi keamanan data di Bank BRI perlu ditingkatkan lagi, masih was-was soal phising sangat.",negative,0.991807758808136,negatif
"Kolaborasi bank mandiri dengan e-commerce sering ada flash sale, tapi petugas security Bank BRI kadang kurang ramah ke nasabah.",negative,0.8761315941810608,negatif
"Sebagai yang pensiun dari bank lama, selain tarik tunai, fitur setor tunai di ATM Bank Mandiri sangat membantu. Bank Mandiri cocok banget buat kebutuhan saya.",positive,0.9968916773796082,positif
"Terus terang, saat transfer ke orang tua, keamanan data di Bank Mandiri perlu ditingkatkan lagi, masih was-was soal phising banget. Mending pindah ke Bank BNI aja kayaknya.",negative,0.9899429082870483,negatif
"Menurutku, Bank BCA overall bagus, birthday promo dari Bank BCA selalu menggiurkan setiap tahun dan bisa beli emas digital langsung dari aplikasi Bank BCA, sayangnya antrian di ATM Bank BCA selalu panjang, terutama weekend.",positive,0.9968897700309753,campuran
saya adalah nasabah Bank BCA sudah 5 tahun bulan ini.,neutral,0.9953776597976685,netral
"Pengalaman pribadiku sih, Bank BCA overall bagus, keamanan myBCA berlapis-lapis, bikin tenang dan selain tarik tunai, fitur setor tunai di ATM Bank BCA sangat membantu, walaupun antrian di kantor cabang Bank BCA panjangnya bukan main, bisa habis setengah hari.",positive,0.9970148801803589,campuran
"Sejak pakai, waktu mau bayar tagihan, receipt ATM Bank BNI sering habis kertas atau blur printnya super. Mending pindah ke Bank BRI aja kayaknya.",negative,0.5029831528663635,positif
"Dari pengalaman, SBN dan obligasi di Bank BNI pilihan investasinya beragam, cuma email complaint ke Bank BCA gak pernah dibalas dengan tuntas parah.",negative,0.8138758540153503,negatif
"Dari pengalaman, waktu mau bayar tagihan, jam operasional cabang Bank Mandiri terbatas, sulit pas hari kerja bener-bener. Mending pindah ke Bank BRI aja kayaknya.",negative,0.8342114090919495,negatif
"Kalau dari segi investasi, bisa beli emas digital langsung dari aplikasi Bank BCA. Tapi kalau atm, jaringan ATM Bank BRI sangat luas, jadi gampang tarik tunai. Susah milihnya.",positive,0.9891008734703064,positif
"mau tanya-tanya produk investasi Bank BNI ke CS nya, sambil tanya-tanya produk.",neutral,0.9969442486763,netral
"Minta saran dong, antara Bank Mandiri dan Bank BRI mana yang lebih worth it?",neutral,0.5823763012886047,netral
"Menurutku, pas tanggal tua, ATM Bank BNI sering offline atau rusak, pas butuh malah gak bisa dipakai gila. Mending pindah ke Bank Mandiri aja kayaknya.",negative,0.9709640741348267,negatif
"Sejauh ini, saat gajian, fasilitas di kantor cabang Bank Mandiri kurang nyaman untuk tunggu super. Mending pindah ke Bank BRI aja kayaknya.",negative,0.980047881603241,positif
"Kemarin CS Bank BRI jam operasionalnya terbatas, gak 24 jam banget. Kecewa sama Bank BRI.",negative,0.9977559447288513,negatif
"Biaya admin bank mandiri cukup terjangkau, sesuai dengan layanannya, sayangnya search function di BNI Mobile Banking kurang akurat, susah nyari fitur.",negative,0.8973044157028198,positif
"Sebagai yang untuk usaha kecil, CS Bank Mandiri sabar banget jelasinnya, gak bikin bingung. Bank Mandiri cocok banget buat kebutuhan saya.",positive,0.997161865234375,positif
"Minta saran dong, antara Bank Mandiri dan Bank BNI mana yang lebih worth it?",neutral,0.651140570640564,netral
Ada yang pernah pakai Bank BNI dan Bank BCA? Share pengalaman dong,neutral,0.993675172328949,netral
"Jujur, Bank BCA overall bagus, SBN dan obligasi di Bank BCA pilihan investasinya beragam dan layar ATM Bank BCA jernih dan touchscreen-nya sensitif, tapi night mode myBCA malah bikin mata pusing, kontras kurang.",negative,0.5180139541625977,campuran
"Kesel total sama Bank BNI, minggu lalu data breach di Bank BNI beberapa waktu lalu bikin khawatir.",negative,0.9806255102157593,negatif
"Sejak pakai, Bank Mandiri overall bagus, pemegang kartu debit Bank Mandiri sering dapat cashback di supermarket dan biaya transfer online Bank Mandiri lebih murah dari yang offline, beda cerita kalau notifikasi transaksi dari Livin by Mandiri sering telat masuk, jadi was-was.",negative,0.5153424143791199,campuran
"Gak ada biaya top up ke e-wallet dari bank bca, hemat!. Worth it banget pilih Bank BCA!",positive,0.9918754696846008,positif
"Belakangan, jam makan siang, satpam di Bank Mandiri sigap membantu nasabah yang kebingungan. Bank Mandiri beda tipis sama Bank BCA sih.",positive,0.7760816216468811,positif
"Pengalaman pribadiku sih, Bank BRI overall bagus, ATM Bank BRI jarang kosong uangnya, selalu terisi dan CS Bank BRI sangat responsif dan membantu, masalah langsung kelar, walaupun aplikasi BRImo sering banget maintenance, apalagi pas tanggal gajian, bikin emosi.",positive,0.9944865107536316,campuran
"Sebagai yang ganti dari bank konvensional, walaupun antre, pelayanan di teller Bank Mandiri efisien dan cepat. Bank Mandiri cocok banget buat kebutuhan saya.",positive,0.997281551361084,positif
"Kalau dari segi cs, CS Bank BRI via WhatsApp responsif 24/7, sangat membantu. Tapi kalau teknologi, inovasi fintech Bank BCA selalu di depan dibanding kompetitor. Susah milihnya.",positive,0.9863649606704712,positif
"Menurutku, Bank Mandiri overall bagus, update Livin by Mandiri selalu membawa fitur baru yang berguna dan onboarding di Bank Mandiri dikasih welcome gift yang menarik, meski ATM Bank Mandiri gak ada fasilitas deposit, harus ke teller.",positive,0.9925464987754822,campuran
"Sebagai yang buat anak kuliah, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank Mandiri. Bank Mandiri cocok banget buat kebutuhan saya.",positive,0.9959396123886108,positif
"Menurutku, Bank Mandiri overall bagus, Bank Mandiri banyak kerjasama dengan merchant, jadi banyak diskon F&B dan petugas di kantor cabang Bank Mandiri ramah-ramah dan informatif, tapi antrian di ATM Bank Mandiri selalu panjang, terutama weekend.",positive,0.9979503750801086,campuran
"Akhir-akhir ini, ketika lagi traveling, Bank Mandiri banyak kerjasama dengan merchant, jadi banyak diskon F&B. Bank Mandiri setara dengan Bank BRI sih.",positive,0.9881368279457092,positif
"Menurutku, Bank BRI overall bagus, petugas di kantor cabang Bank BRI ramah-ramah dan informatif dan layar ATM Bank BRI jernih dan touchscreen-nya sensitif, namun biaya tarik tunai di ATM bank lain dari Bank BRI selangit.",positive,0.9771993160247803,campuran
"Kalau boleh jujur, Bank BRI overall bagus, biaya transfer online Bank BRI lebih murah dari yang offline dan dokumen yang dibutuhkan buka rekening Bank BRI simpel, cuma KTP, cuma CS Bank BRI jam operasionalnya terbatas, gak 24 jam.",positive,0.9701516032218933,campuran
"Dari pengalaman, bisa atur budget dan tracking pengeluaran di myBCA, sangat membantu, namun BRImo crash kalau hp storage penuh, gak ada warning gila.",positive,0.7699573040008545,negatif
"Minta saran dong, antara Bank BCA dan Bank BNI mana yang lebih worth it?",neutral,0.6389492154121399,netral
"Minggu lalu telepon CS Bank BRI antrinya lama banget, habis pulsa banyak cuma buat nunggu parah. Kecewa sama Bank BRI.",negative,0.9978389143943787,negatif
"Sebagai yang first time banking, Bank BNI banyak kerjasama dengan merchant, jadi banyak diskon F&B. Bank BNI cocok banget buat kebutuhan saya.",positive,0.9969243407249451,positif
"Bulan ini, tengah malam, biaya admin bulanannya worth it dengan semua kemudahan yang didapat. Bank Mandiri gak sebagus Bank BCA sih.",positive,0.9305217266082764,positif
"Kesel bener-bener sama Bank BRI, belakangan petugas security Bank BRI kadang kurang ramah ke nasabah.",negative,0.9966676831245422,negatif
"Dari pengalaman, Bank BCA overall bagus, kalau transfer ke sesama Bank BCA gratis, jadi sering kupakai dan sering dapat promo menarik dari kartu kredit Bank BCA, diskonnya lumayan, beda cerita kalau ruang ATM Bank BCA sering kotor dan kurang terawat.",positive,0.9955704808235168,campuran
"Sejak pakai, pas weekend, CS Bank BCA kurang solutif, masalah saya dioper-oper terus tanpa ada kejelasan luar biasa. Mending pindah ke Bank BNI aja kayaknya.",negative,0.9423699378967285,positif
"Minta saran dong, antara Bank BCA dan Bank BRI mana yang lebih worth it?",neutral,0.5733156204223633,netral
"Minggu lalu sering nemu ATM Bank BRI yang uangnya pecahan besar semua, gak ada 50 ribu total. Kecewa sama Bank BRI.",negative,0.9975056052207947,negatif
"Biaya transfer online bank bni lebih murah dari yang offline, di sisi lain biaya administrasi invest di Bank BRI tinggi, potong return.",positive,0.7750739455223083,negatif
"Sejauh ini, Bank Mandiri overall bagus, SBN dan obligasi di Bank Mandiri pilihan investasinya beragam dan selain tarik tunai, fitur setor tunai di ATM Bank Mandiri sangat membantu, meski pernah ada kasus double charge di kartu kredit Bank Mandiri.",positive,0.9943196773529053,campuran
"Kalau boleh jujur, Bank Mandiri overall bagus, gak ada biaya top up ke e-wallet dari Bank Mandiri, hemat! dan onboarding di Bank Mandiri dikasih welcome gift yang menarik, padahal layar sentuh di ATM Bank Mandiri sering tidak responsif.",positive,0.802749514579773,campuran
"Kalau dari segi mobile_banking, bisa atur budget dan tracking pengeluaran di BRImo, sangat membantu. Tapi kalau promo, Bank Mandiri banyak kerjasama dengan merchant, jadi banyak diskon F&B. Susah milihnya.",positive,0.8313029408454895,positif
"Kesel banget sama Bank BNI, sejak kemarin fasilitas di kantor cabang Bank BNI kurang nyaman untuk tunggu.",negative,0.9977689981460571,negatif
"Guys, Bank BRI atau Bank BCA ya buat kredit rumah? Lagi galau nih",neutral,0.8912891149520874,netral
"Kesel total sama Bank BRI, akhir-akhir ini aplikasi BRImo sering banget maintenance, apalagi pas tanggal gajian, bikin emosi.",negative,0.9967946410179138,negatif
"Pengalaman pribadiku sih, priority banking Bank BRI layanannya premium banget, di sisi lain pernah ada kasus double charge di kartu kredit Bank Mandiri gila.",positive,0.6748003363609314,positif
"Menurutku, Bank BRI overall bagus, ATM Bank BRI ada fitur tarik tunai tanpa kartu, canggih! dan inovasi fintech Bank BRI selalu di depan dibanding kompetitor, walaupun biaya administrasi invest di Bank BRI tinggi, potong return.",positive,0.9954251646995544,campuran
"Akhir-akhir ini, ketika lagi traveling, ATM Bank Mandiri mudah ditemukan di mana-mana, bahkan di kota kecil. Bank Mandiri gak sebagus Bank BCA sih.",negative,0.9604282379150391,positif
"Lagi compare Bank BRI vs Bank BNI, ada masukan?",neutral,0.9979209303855896,netral
"Baru seminggu di Bank BCA, masih adaptasi tapi promising",neutral,0.5095382332801819,positif
"Kartu debit bank bni langsung aktif setelah rekening jadi, namun biaya admin bulanan Bank BRI lumayan mahal ya, apalagi kalau jarang dipakai.",negative,0.6949973106384277,positif
"Update: akhirnya pindah ke Bank BCA, so far so good",neutral,0.7928533554077148,positif
"1 bulan pakai Bank BCA, impressi pertama positif",neutral,0.9778131246566772,positif
"Lagi compare Bank BRI vs Bank BCA, ada masukan?",neutral,0.9978978633880615,netral
"Minta saran dong, antara Bank BNI dan Bank BRI mana yang lebih worth it?",neutral,0.5868587493896484,netral
"Sejak pakai, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BRI, cuma biaya tarik tunai di ATM bank lain dari Bank BNI selangit super.",negative,0.9687522649765015,negatif
"Sebagai yang first time banking, teknologi AI di Bank BRI membantu deteksi fraud dengan akurat. Bank BRI cocok banget buat kebutuhan saya.",positive,0.9939268231391907,positif
"Terus terang, QRIS di BNI Mobile Banking responsif dan gak pernah gagal, sat set bayarnya, namun parkir di gedung Bank BRI mahal dan terbatas super.",negative,0.9830674529075623,positif
"Kesel bener-bener sama Bank BNI, dari tadi pagi banyak biaya tersembunyi kalau pakai Bank BNI, tiba-tiba saldo kepotong.",negative,0.9957096576690674,negatif
"Dari pengalaman, live chat di website Bank BNI selalu ada yang standby, tapi ruang ATM Bank BRI sering kotor dan kurang terawat sangat.",negative,0.9953096508979797,positif
"Jujur, Bank BNI overall bagus, bisa beli emas digital langsung dari aplikasi Bank BNI dan proses verifikasi buka rekening Bank BNI via video call cepat dan mudah, beda cerita kalau layar sentuh di ATM Bank BNI sering tidak responsif.",negative,0.5460413098335266,campuran
"Guys, Bank BNI atau Bank BCA ya buat kredit rumah? Lagi galau nih",neutral,0.8972920775413513,netral
"Lagi compare Bank Mandiri vs Bank BCA, ada masukan?",neutral,0.9979250431060791,netral
"Sebagai yang untuk usaha kecil, masalah saya cepat teratasi berkat bantuan CS Bank BNI via telepon. Bank BNI cocok banget buat kebutuhan saya.",positive,0.9959583878517151,positif
Dari tadi pagi kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi super. Kecewa sama Bank BRI.,negative,0.9963504076004028,negatif
Petugas di kantor cabang bank bni ramah-ramah dan informatif. Gaskeun deh ke Bank BNI!,positive,0.9871784448623657,positif
"Buka rekening bank bca sekarang bisa full online, gak sampai 10 menit jadi, meski jam operasional cabang Bank BRI terbatas, sulit pas hari kerja.",negative,0.9635030031204224,negatif
"Akhir-akhir ini, jam makan siang, complaint handling di Bank Mandiri profesional dan follow up terus. Bank Mandiri masih di bawah Bank BRI sih.",positive,0.5875418782234192,positif
"Sebagai yang untuk usaha kecil, cicilan 0% dari Bank BCA ngebantu banget buat beli barang elektronik. Bank BCA cocok banget buat kebutuhan saya.",positive,0.996461808681488,positif
"Bulan ini antrian di kantor cabang Bank BNI panjangnya bukan main, bisa habis setengah hari gila. Kecewa sama Bank BNI.",negative,0.9980924725532532,negatif
"Sejauh ini, Bank BRI overall bagus, robo advisor Bank BRI membantu pilih portofolio yang tepat dan masalah saya cepat teratasi berkat bantuan CS Bank BRI via telepon, tapi aplikasi BRImo sering banget maintenance, apalagi pas tanggal gajian, bikin emosi.",positive,0.7450525164604187,campuran
