teks,target_bank,sentimen
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BNI atau Bank BCA ya? Lagi bingung nih.",Bank BNI,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BNI atau Bank BCA ya? Lagi bingung nih.",Bank BCA,netral
saya adalah nasabah Bank BNI sudah 5 tahun.,Bank BNI,netral
saya adalah nasabah Bank BCA sudah 5 tahun.,Bank BCA,netral
rekening Bank Mandiri saya gunakan khusus untuk tabungan.,Bank Mandiri,netral
"Kalau boleh jujur, Livin by Mandiri makan banyak memori dan baterai hp. Beda banget sama Bank BTN yang lebih lancar.",Bank Mandiri,negatif
"Kalau boleh jujur, Livin by Mandiri makan banyak memori dan baterai hp. Beda banget sama Bank BTN yang lebih lancar.",Bank BTN,positif
"Menurutku, agak kecewa sama Bank BNI, CS Bank BNI kurang solutif, masalah saya dioper-oper terus tanpa ada kejelasan.",Bank BNI,negatif
"Suka banget sama Bank Mandiri, proses verifikasi buka rekening Bank Mandiri via video call cepat dan mudah.",Bank Mandiri,positif
"Kalau transfer ke sesama bank btn gratis, jadi sering kupakai. Kalau Bank BNI sih standar aja menurutku.",Bank BTN,positif
"Kalau transfer ke sesama bank btn gratis, jadi sering kupakai. Kalau Bank BNI sih standar aja menurutku.",Bank BNI,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank Mandiri atau Bank BNI ya? Lagi bingung nih.",Bank Mandiri,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank Mandiri atau Bank BNI ya? Lagi bingung nih.",Bank BNI,netral
saya punya rekening di Bank BTN dan juga di Bank BNI.,Bank BTN,netral
"Kalau boleh jujur, agak kecewa sama Bank BNI, biaya transfer ke bank lain dari Bank BNI mahal, beda jauh sama yang lain.",Bank BNI,negatif
"Transfer pakai livin by mandiri anti ribet, prosesnya cepat dan simpel, tapi susah banget mau transfer pakai BTN Mobile, muter-muter terus menunya.",Bank Mandiri,positif
"Transfer pakai livin by mandiri anti ribet, prosesnya cepat dan simpel, tapi susah banget mau transfer pakai BTN Mobile, muter-muter terus menunya.",Bank BTN,negatif
"Jujur, untuk Bank BCA, Bank BCA banyak kerjasama dengan merchant, jadi banyak diskon F&B, sayangnya update myBCA bukannya makin bagus malah makin banyak bug.",Bank BCA,campuran
Pemegang kartu debit bank bni sering dapat cashback di supermarket. Kalau Bank BTN sih standar aja menurutku.,Bank BNI,positif
Pemegang kartu debit bank bni sering dapat cashback di supermarket. Kalau Bank BTN sih standar aja menurutku.,Bank BTN,netral
"Kalau boleh jujur, untuk Bank BNI, gak ada setoran awal minimum yang besar untuk buka tabungan di Bank BNI, padahal telepon CS Bank BNI antrinya lama banget, habis pulsa banyak cuma buat nunggu.",Bank BNI,campuran
Proses verifikasi buka rekening bank bni via video call cepat dan mudah. Kalau Bank BCA sih standar aja menurutku.,Bank BNI,positif
Proses verifikasi buka rekening bank bni via video call cepat dan mudah. Kalau Bank BCA sih standar aja menurutku.,Bank BCA,netral
"Jujur, untuk Bank Mandiri, sering dapat promo menarik dari kartu kredit Bank Mandiri, diskonnya lumayan, tapi banyak biaya tersembunyi kalau pakai Bank Mandiri, tiba-tiba saldo kepotong.",Bank Mandiri,campuran
"Pengalaman pribadiku sih, agak kecewa sama Bank BTN, banyak biaya tersembunyi kalau pakai Bank BTN, tiba-tiba saldo kepotong.",Bank BTN,negatif
menggunakan Bank BTN untuk keperluan bisnis dan transaksi harian.,Bank BTN,netral
"Jujur, untuk Bank BNI, QRIS di BNI Mobile Banking responsif dan gak pernah gagal, sat set bayarnya, beda cerita kalau CS di social media Bank BNI balasnya lama dan sering template jawabannya.",Bank BNI,campuran
"Sering dapat promo menarik dari kartu kredit bank bca, diskonnya lumayan, padahal proses blokir kartu Bank BTN kalau hilang ribet dan butuh waktu lama.",Bank BCA,positif
"Sering dapat promo menarik dari kartu kredit bank bca, diskonnya lumayan, padahal proses blokir kartu Bank BTN kalau hilang ribet dan butuh waktu lama.",Bank BTN,negatif
"Menurutku, agak kecewa sama Bank BTN, sempat khawatir dengan kasus skimming di Bank BTN, jadi takut nabung banyak.",Bank BTN,negatif
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BCA atau Bank Mandiri ya? Lagi bingung nih.",Bank BCA,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BCA atau Bank Mandiri ya? Lagi bingung nih.",Bank Mandiri,netral
Biaya admin bulanannya worth it dengan semua kemudahan yang didapat. Kalau Bank BTN sih standar aja menurutku.,Bank BCA,positif
Biaya admin bulanannya worth it dengan semua kemudahan yang didapat. Kalau Bank BTN sih standar aja menurutku.,Bank BTN,netral
Petugas di kantor cabang bank btn ramah-ramah dan informatif. Kalau Bank BCA sih standar aja menurutku.,Bank BTN,positif
Petugas di kantor cabang bank btn ramah-ramah dan informatif. Kalau Bank BCA sih standar aja menurutku.,Bank BCA,netral
"Pengalaman pribadiku sih, proses blokir kartu Bank BTN kalau hilang ribet dan butuh waktu lama. Beda banget sama Bank BNI yang lebih lancar.",Bank BTN,negatif
"Pengalaman pribadiku sih, proses blokir kartu Bank BTN kalau hilang ribet dan butuh waktu lama. Beda banget sama Bank BNI yang lebih lancar.",Bank BNI,positif
sedang mempertimbangkan antara Bank BCA dan Bank BNI untuk KPR.,Bank BCA,netral
saya adalah nasabah Bank BCA sudah 5 tahun.,Bank BCA,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank Mandiri atau Bank BNI ya? Lagi bingung nih.",Bank Mandiri,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank Mandiri atau Bank BNI ya? Lagi bingung nih.",Bank BNI,netral
"Sejauh ini, CS di social media Bank BCA balasnya lama dan sering template jawabannya. Beda banget sama Bank Mandiri yang lebih lancar.",Bank BCA,negatif
"Sejauh ini, CS di social media Bank BCA balasnya lama dan sering template jawabannya. Beda banget sama Bank Mandiri yang lebih lancar.",Bank Mandiri,positif
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BTN atau Bank BNI ya? Lagi bingung nih.",Bank BTN,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BTN atau Bank BNI ya? Lagi bingung nih.",Bank BNI,netral
"Jujur, agak kecewa sama Bank BCA, telepon CS Bank BCA antrinya lama banget, habis pulsa banyak cuma buat nunggu.",Bank BCA,negatif
"Sejauh ini, agak kecewa sama Bank BTN, BTN Mobile makan banyak memori dan baterai hp.",Bank BTN,negatif
baru saja memindahkan rekening gaji saya ke Bank BNI.,Bank BNI,netral
"Cs bank bca sangat responsif dan membantu, masalah langsung kelar. Kalau Bank BNI sih standar aja menurutku.",Bank BCA,positif
"Cs bank bca sangat responsif dan membantu, masalah langsung kelar. Kalau Bank BNI sih standar aja menurutku.",Bank BNI,netral
"Suka banget sama Bank BTN, fitur di BTN Mobile lengkap banget, semua bisa dari hp, gak perlu ke cabang.",Bank BTN,positif
"Qris di mybca responsif dan gak pernah gagal, sat set bayarnya, namun sulit sekali bicara dengan CS manusia, selalu diarahkan ke bot.",Bank BCA,positif
"Qris di mybca responsif dan gak pernah gagal, sat set bayarnya, namun sulit sekali bicara dengan CS manusia, selalu diarahkan ke bot.",Bank Mandiri,negatif
"Menurutku, agak kecewa sama Bank BCA, banyak biaya tersembunyi kalau pakai Bank BCA, tiba-tiba saldo kepotong.",Bank BCA,negatif
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank Mandiri atau Bank BTN ya? Lagi bingung nih.",Bank Mandiri,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank Mandiri atau Bank BTN ya? Lagi bingung nih.",Bank BTN,netral
Petugas di kantor cabang bank mandiri ramah-ramah dan informatif. Kalau Bank BNI sih standar aja menurutku.,Bank Mandiri,positif
Petugas di kantor cabang bank mandiri ramah-ramah dan informatif. Kalau Bank BNI sih standar aja menurutku.,Bank BNI,netral
"Satpam di bank btn sigap membantu nasabah yang kebingungan, sayangnya update BNI Mobile Banking bukannya makin bagus malah makin banyak bug.",Bank BTN,positif
"Satpam di bank btn sigap membantu nasabah yang kebingungan, sayangnya update BNI Mobile Banking bukannya makin bagus malah makin banyak bug.",Bank BNI,negatif
"Walaupun antre, pelayanan di teller bank bca efisien dan cepat, padahal notifikasi transaksi dari BTN Mobile sering telat masuk, jadi was-was.",Bank BCA,positif
"Walaupun antre, pelayanan di teller bank bca efisien dan cepat, padahal notifikasi transaksi dari BTN Mobile sering telat masuk, jadi was-was.",Bank BTN,negatif
"Suka banget sama Bank BCA, proses verifikasi buka rekening Bank BCA via video call cepat dan mudah.",Bank BCA,positif
sedang mempertimbangkan antara Bank BNI dan Bank BCA untuk KPR.,Bank BNI,netral
Biaya admin bulanannya worth it dengan semua kemudahan yang didapat. Kalau Bank BTN sih standar aja menurutku.,Bank BCA,positif
Biaya admin bulanannya worth it dengan semua kemudahan yang didapat. Kalau Bank BTN sih standar aja menurutku.,Bank BTN,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BTN atau Bank BCA ya? Lagi bingung nih.",Bank BTN,netral
"Teman-teman, minta pendapat dong, untuk nabung lebih baik Bank BTN atau Bank BCA ya? Lagi bingung nih.",Bank BCA,netral
"Atm bank mandiri jarang kosong uangnya, selalu terisi. Kalau Bank BTN sih standar aja menurutku.",Bank Mandiri,positif
"Atm bank mandiri jarang kosong uangnya, selalu terisi. Kalau Bank BTN sih standar aja menurutku.",Bank BTN,netral
"Pengalaman pribadiku sih, untuk Bank BTN, CS Bank BTN sangat responsif dan membantu, masalah langsung kelar, beda cerita kalau ATM Bank BTN sering offline atau rusak, pas butuh malah gak bisa dipakai.",Bank BTN,campuran
"Menurutku, susah banget nyari ATM Bank Mandiri di daerah saya, harus pergi jauh. Beda banget sama Bank BCA yang lebih lancar.",Bank Mandiri,negatif
"Menurutku, susah banget nyari ATM Bank Mandiri di daerah saya, harus pergi jauh. Beda banget sama Bank BCA yang lebih lancar.",Bank BCA,positif
saya punya rekening di Bank BCA dan juga di Bank Mandiri.,Bank BCA,netral
"Proses verifikasi buka rekening bank bni via video call cepat dan mudah, namun keamanan data di Bank BTN perlu ditingkatkan lagi, masih was-was soal phising.",Bank BNI,positif
"Proses verifikasi buka rekening bank bni via video call cepat dan mudah, namun keamanan data di Bank BTN perlu ditingkatkan lagi, masih was-was soal phising.",Bank BTN,negatif
baru saja memindahkan rekening gaji saya ke Bank BCA.,Bank BCA,netral
"Cicilan 0% dari bank bca ngebantu banget buat beli barang elektronik, di sisi lain sempat khawatir dengan kasus skimming di Bank Mandiri, jadi takut nabung banyak.",Bank BCA,positif
"Cicilan 0% dari bank bca ngebantu banget buat beli barang elektronik, di sisi lain sempat khawatir dengan kasus skimming di Bank Mandiri, jadi takut nabung banyak.",Bank Mandiri,negatif
"Pengalaman pribadiku sih, untuk Bank Mandiri, sering dapat promo menarik dari kartu kredit Bank Mandiri, diskonnya lumayan, sayangnya kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi.",Bank Mandiri,campuran
"Suka banget sama Bank BCA, pemegang kartu debit Bank BCA sering dapat cashback di supermarket.",Bank BCA,positif
"Pengalaman pribadiku sih, agak kecewa sama Bank BNI, antrian di kantor cabang Bank BNI panjangnya bukan main, bisa habis setengah hari.",Bank BNI,negatif
"Suka banget karena bank mandiri banyak promo transfer gratis via bi-fast, beda cerita kalau biaya admin bulanan Bank BTN lumayan mahal ya, apalagi kalau jarang dipakai.",Bank Mandiri,positif
"Suka banget karena bank mandiri banyak promo transfer gratis via bi-fast, beda cerita kalau biaya admin bulanan Bank BTN lumayan mahal ya, apalagi kalau jarang dipakai.",Bank BTN,negatif
"Jujur, Livin by Mandiri makan banyak memori dan baterai hp. Beda banget sama Bank BTN yang lebih lancar.",Bank Mandiri,negatif
"Jujur, Livin by Mandiri makan banyak memori dan baterai hp. Beda banget sama Bank BTN yang lebih lancar.",Bank BTN,positif
rekening Bank BNI saya gunakan khusus untuk tabungan.,Bank BNI,netral
"Kalau transfer ke sesama bank bni gratis, jadi sering kupakai, di sisi lain UI/UX dari BTN Mobile agak membingungkan untuk orang tua, terlalu rumit.",Bank BNI,positif
"Kalau transfer ke sesama bank bni gratis, jadi sering kupakai, di sisi lain UI/UX dari BTN Mobile agak membingungkan untuk orang tua, terlalu rumit.",Bank BTN,negatif
"Menurutku, layar sentuh di ATM Bank BNI sering tidak responsif. Beda banget sama Bank Mandiri yang lebih lancar.",Bank BNI,negatif
"Menurutku, layar sentuh di ATM Bank BNI sering tidak responsif. Beda banget sama Bank Mandiri yang lebih lancar.",Bank Mandiri,positif
saya adalah nasabah Bank BCA sudah 5 tahun.,Bank BCA,netral
"Sejauh ini, keamanan data di Bank BTN perlu ditingkatkan lagi, masih was-was soal phising. Beda banget sama Bank Mandiri yang lebih lancar.",Bank BTN,negatif
"Sejauh ini, keamanan data di Bank BTN perlu ditingkatkan lagi, masih was-was soal phising. Beda banget sama Bank Mandiri yang lebih lancar.",Bank Mandiri,positif
saya punya rekening di Bank Mandiri dan juga di Bank BCA.,Bank Mandiri,netral
Cicilan 0% dari bank bca ngebantu banget buat beli barang elektronik. Kalau Bank BNI sih standar aja menurutku.,Bank BCA,positif
Cicilan 0% dari bank bca ngebantu banget buat beli barang elektronik. Kalau Bank BNI sih standar aja menurutku.,Bank BNI,netral
saya adalah nasabah Bank BNI sudah 5 tahun.,Bank BNI,netral
Masalah saya cepat teratasi berkat bantuan cs bank btn via telepon. Kalau Bank Mandiri sih standar aja menurutku.,Bank BTN,positif
Masalah saya cepat teratasi berkat bantuan cs bank btn via telepon. Kalau Bank Mandiri sih standar aja menurutku.,Bank Mandiri,netral
"Bank bni banyak kerjasama dengan merchant, jadi banyak diskon f&b, tapi myBCA makan banyak memori dan baterai hp.",Bank BNI,positif
"Bank bni banyak kerjasama dengan merchant, jadi banyak diskon f&b, tapi myBCA makan banyak memori dan baterai hp.",Bank BCA,negatif
"Pengalaman pribadiku sih, untuk Bank Mandiri, Bank Mandiri banyak kerjasama dengan merchant, jadi banyak diskon F&B, beda cerita kalau ATM Bank Mandiri sering offline atau rusak, pas butuh malah gak bisa dipakai.",Bank Mandiri,campuran
"Jujur, banyak biaya tersembunyi kalau pakai Bank Mandiri, tiba-tiba saldo kepotong. Beda banget sama Bank BTN yang lebih lancar.",Bank Mandiri,negatif
"Jujur, banyak biaya tersembunyi kalau pakai Bank Mandiri, tiba-tiba saldo kepotong. Beda banget sama Bank BTN yang lebih lancar.",Bank BTN,positif
menggunakan Bank BTN untuk keperluan bisnis dan transaksi harian.,Bank BTN,netral
"Menurutku, agak kecewa sama Bank BTN, BTN Mobile makan banyak memori dan baterai hp.",Bank BTN,negatif
"Sejauh ini, kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi. Beda banget sama Bank Mandiri yang lebih lancar.",Bank BTN,negatif
"Sejauh ini, kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi. Beda banget sama Bank Mandiri yang lebih lancar.",Bank Mandiri,positif
"Pengalaman pribadiku sih, untuk Bank Mandiri, tampilan Livin by Mandiri modern dan user-friendly, enak dilihat, beda cerita kalau sulit sekali bicara dengan CS manusia, selalu diarahkan ke bot.",Bank Mandiri,campuran
"Cicilan 0% dari bank btn ngebantu banget buat beli barang elektronik, namun biaya admin bulanan Bank Mandiri lumayan mahal ya, apalagi kalau jarang dipakai.",Bank BTN,positif
"Cicilan 0% dari bank btn ngebantu banget buat beli barang elektronik, namun biaya admin bulanan Bank Mandiri lumayan mahal ya, apalagi kalau jarang dipakai.",Bank Mandiri,negatif
saya adalah nasabah Bank BNI sudah 5 tahun.,Bank BNI,netral
"Sejauh ini, sering nemu ATM Bank BNI yang uangnya pecahan besar semua, gak ada 50 ribu. Beda banget sama Bank BCA yang lebih lancar.",Bank BNI,negatif
"Sejauh ini, sering nemu ATM Bank BNI yang uangnya pecahan besar semua, gak ada 50 ribu. Beda banget sama Bank BCA yang lebih lancar.",Bank BCA,positif
sedang mempertimbangkan antara Bank BCA dan Bank Mandiri untuk KPR.,Bank BCA,netral
"Atm bank mandiri mudah ditemukan di mana-mana, bahkan di kota kecil, beda cerita kalau susah banget nyari ATM Bank BNI di daerah saya, harus pergi jauh.",Bank Mandiri,positif
"Atm bank mandiri mudah ditemukan di mana-mana, bahkan di kota kecil, beda cerita kalau susah banget nyari ATM Bank BNI di daerah saya, harus pergi jauh.",Bank BNI,negatif
"Pengalaman pribadiku sih, agak kecewa sama Bank BCA, aplikasi myBCA sering banget maintenance, apalagi pas tanggal gajian, bikin emosi.",Bank BCA,negatif
"Jaringan atm bank btn sangat luas, jadi gampang tarik tunai, beda cerita kalau CS di social media Bank BCA balasnya lama dan sering template jawabannya.",Bank BTN,positif
"Jaringan atm bank btn sangat luas, jadi gampang tarik tunai, beda cerita kalau CS di social media Bank BCA balasnya lama dan sering template jawabannya.",Bank BCA,negatif
"Gak ada setoran awal minimum yang besar untuk buka tabungan di bank bca, padahal CS di social media Bank BTN balasnya lama dan sering template jawabannya.",Bank BCA,positif
"Gak ada setoran awal minimum yang besar untuk buka tabungan di bank bca, padahal CS di social media Bank BTN balasnya lama dan sering template jawabannya.",Bank BTN,negatif
"Jujur, agak kecewa sama Bank Mandiri, sempat khawatir dengan kasus skimming di Bank Mandiri, jadi takut nabung banyak.",Bank Mandiri,negatif
baru saja memindahkan rekening gaji saya ke Bank BNI.,Bank BNI,netral
sedang mempertimbangkan antara Bank BNI dan Bank BTN untuk KPR.,Bank BNI,netral
"Pengalaman pribadiku sih, agak kecewa sama Bank BCA, kena biaya notifikasi SMS padahal sudah ada notif dari aplikasi.",Bank BCA,negatif
Pengalaman saya dengan customer service bank mandiri selalu baik dan solutif. Kalau Bank BNI sih standar aja menurutku.,Bank Mandiri,positif
